105	-2.334291
114	-2.196234
116	-1.454986
128	-2.336463
131	-2.699270
142	-2.008094
150	-1.898166
157	-1.710629
161	-2.050796
165	-1.781492
169	-2.033677
218	-1.853523
232	-1.793455
241	-2.230333
250	-2.550686
264	-1.994678
284	-2.681603
305	-2.004166
310	-2.217447
337	-2.947502
343	-2.221480
349	-1.548906
355	-2.183595
358	-2.132629
411	-2.182708
421	-1.843482
424	-1.305602
468	-1.787302
478	-1.739058
481	-2.489278
490	-1.853881
501	-2.116499
505	-2.572548
507	-2.515723
510	-1.564342
518	-1.655511
523	-2.238978
531	-2.198196
553	-1.930555
593	-2.291725
638	-1.472299
641	-2.190520
652	-1.494590
671	-1.803405
673	-2.484808
676	-1.552233
727	-2.129404
751	-2.246309
760	-1.936542
805	-2.576349
814	-1.976695
818	-2.754547
824	-1.907625
828	-2.006357
831	-1.881187
848	-2.067679
867	-2.017974
869	-1.111607
872	-1.658233
892	-2.185251
896	-2.378840
906	-1.658778
911	-1.817091
920	-2.159384
983	-2.623600
999	-2.086712
1019	-1.412213
1041	-2.547246
1079	-2.026553
1083	-2.049439
1094	-1.739009
1103	-1.498495
1111	-2.345757
1127	-2.105638
1138	-1.885441
1140	-1.374044
1180	-2.360466
1194	-0.985338
1196	-2.133322
1247	-2.094205
1260	-2.061218
1265	-2.214150
1271	-2.058925
1278	-1.940637
1286	-2.203596
1297	-2.562171
1321	-2.025604
1326	-1.321253
1371	-2.606567
1387	-2.017610
1416	-2.434116
1422	-2.924291
1424	-2.540915
1432	-2.319105
1435	-1.345142
1438	-2.541858
1440	-1.937819
1448	-1.603205
1454	-2.221057
1463	-2.099222
1490	-1.718301
1509	-2.092511
1524	-2.057765
1546	-2.072162
1563	-1.927088
1579	-2.838300
1590	-2.402464
1606	-2.366479
1620	-2.552489
1622	-1.857382
